,Plate,Row,Column,Rep,Acetate,Butyrate,Succinate,Lactate,Treatment,OD,Total,PC Reads,PC Fraction,PC,PJ Reads,PJ Fraction,PJ,BV Reads,BV Fraction,BV,BF Reads,BF Fraction,BF,BO Reads,BO Fraction,BO,BT Reads,BT Fraction,BT,BC Reads,BC Fraction,BC,BY Reads,BY Fraction,BY,BU Reads,BU Fraction,BU,DP Reads,DP Fraction,DP,BL Reads,BL Fraction,BL,BA Reads,BA Fraction,BA,BP Reads,BP Fraction,BP,CA Reads,CA Fraction,CA,EL Reads,EL Fraction,EL,FP Reads,FP Fraction,FP,CH Reads,CH Fraction,CH,AC Reads,AC Fraction,AC,BH Reads,BH Fraction,BH,CG Reads,CG Fraction,CG,ER Reads,ER Fraction,ER,RI Reads,RI Fraction,RI,CC Reads,CC Fraction,CC,DL Reads,DL Fraction,DL,DF Reads,DF Fraction,DF
223,1,H,4,2,12.88064814,45.00371943,25.76629951,0,PJ-BF-BT-BC-BY-BL-CA-EL-FP-AC-ER,2.313,8022,1,0.000124938,0,551,0.06884058,1,0,0,0,741,0.092578711,1,0,0,0,987,0.123313343,1,1313,0.164042979,1,323,0.040354823,1,2,0.000249875,0,1,0.000124938,0,58,0.007246377,1,1,0.000124938,0,0,0,0,546,0.068215892,1,64,0.007996002,1,6,0.000749625,1,0,0,0,3142,0.392553723,1,0,0,0,0,0,0,267,0.033358321,1,0,0,0,0,0,0,1,0.000124938,0,0,0,0
224,1,A,5,2,10.14131815,49.368716,27.03913625,0,PC-PJ-BC-BY-BU-CA-EL-AC-BH-ER-RI,1.707,12284,3956,0.323440438,1,508,0.041533808,1,2,0.000163519,0,3,0.000245278,0,2,0.000163519,0,1,8.18E-05,0,1499,0.122557436,1,411,0.03360314,1,371,0.030332761,1,2,0.000163519,0,0,0,0,0,0,0,1,8.18E-05,0,1481,0.121085766,1,315,0.025754231,1,0,0,0,2,0.000163519,0,2687,0.219687679,1,28,0.002289265,1,0,0,0,959,0.078407326,1,2,0.000163519,1,0,0,0,0,0,0,1,8.18E-05,0
225,1,B,5,2,14.05560839,42.55696842,27.81232818,0,PJ-BO-BT-BC-CA-EL-FP-AC-BH-ER-RI,2.145,11092,0,0,0,759,0.068718877,1,0,0,0,0,0,0,791,0.071616116,1,2820,0.255319149,1,2112,0.191217746,1,0,0,0,1,9.05E-05,0,0,0,0,0,0,0,1,9.05E-05,0,0,0,0,1487,0.134631055,1,194,0.017564509,1,9,0.000814848,1,0,0,0,2183,0.197645994,1,7,0.000633771,1,0,0,0,676,0.061204165,1,2,0.000181077,1,0,0,0,2,0.000181077,0,1,9.05E-05,0
226,1,C,5,2,17.55727525,42.88760204,19.12342335,0,BV-BF-BC-BY-BU-CA-EL-FP-AC-ER-DF,1.977,10951,1,9.16E-05,0,3,0.000274826,0,893,0.081806523,1,1125,0.103059729,1,0,0,0,1,9.16E-05,0,2409,0.220685233,1,273,0.025009161,1,188,0.017222426,1,0,0,0,0,0,0,1,9.16E-05,0,0,0,0,568,0.052033712,1,97,0.008886039,1,4,0.000366435,1,1,9.16E-05,0,1947,0.178362037,1,0,0,0,1,9.16E-05,0,294,0.026932942,1,0,0,0,0,0,0,2,0.000183217,0,3107,0.284628069,1
227,1,D,5,2,44.98532569,48.04099831,19.74328268,0,PJ-BF-BC-BU-BP-CA-EL-FP-CH-AC-CG,2.237,9762,0,0,0,438,0.044964583,1,0,0,0,1049,0.107689149,1,0,0,0,3,0.000307977,0,2230,0.228929268,1,1,0.000102659,0,370,0.03798378,1,0,0,0,0,0,0,2,0.000205318,0,1092,0.11210348,1,375,0.038497074,1,24,0.002463813,1,9,0.00092393,1,751,0.077096807,1,1956,0.200800739,1,0,0,0,1439,0.147726106,1,0,0,0,0,0,0,0,0,0,1,0.000102659,0,1,0.000102659,0
228,1,E,5,2,27.95953762,40.56568245,13.9768539,0,PJ-BV-BO-BT-BY-BU-CA-EL-AC-CG-DF,1.587,9069,12,0.001327874,0,510,0.056434658,1,522,0.057762532,1,6,0.000663937,0,407,0.04503707,1,2618,0.289697909,1,19,0.002102468,0,367,0.040610822,1,190,0.021024676,1,2,0.000221312,0,0,0,0,3,0.000331969,0,1,0.000110656,0,445,0.049242005,1,215,0.023791081,1,0,0,0,6,0.000663937,0,1537,0.170078566,1,0,0,0,712,0.078787208,1,16,0.001770499,0,0,0,0,0,0,0,1,0.000110656,0,1448,0.160230165,1
229,1,F,5,2,28.68054103,42.48433891,14.86768768,0,PJ-BO-BC-BY-BU-CA-FP-AC-BH-CG-RI,2.655,6493,0,0,0,410,0.063222822,1,3,0.000462606,0,0,0,0,570,0.087895143,1,3,0.000462606,0,1385,0.213569776,1,367,0.056592136,1,246,0.037933693,1,0,0,0,1,0.000154202,0,0,0,0,2,0.000308404,0,600,0.092521203,1,0,0,0,18,0.002775636,1,2,0.000308404,0,1620,0.249807247,1,9,0.001387818,1,1191,0.183654588,1,4,0.000616808,0,3,0.000462606,1,0,0,0,0,0,0,51,0.007864302,0
230,1,G,5,2,31.2250629,42.25594308,20.68907471,0,PJ-BO-BC-BY-BU-BA-CA-EL-CH-AC-ER,1.587,9405,2,0.000213333,0,308,0.032853333,1,0,0,0,1,0.000106667,0,1156,0.123306667,1,3,0.00032,0,2061,0.21984,1,502,0.053546667,1,608,0.064853333,1,1,0.000106667,0,0,0,0,1802,0.192213333,1,0,0,0,376,0.040106667,1,272,0.029013333,1,0,0,0,618,0.06592,1,1098,0.11712,1,0,0,0,1,0.000106667,0,564,0.06016,1,0,0,0,1,0.000106667,0,1,0.000106667,0,0,0,0
231,1,H,5,2,31.94844807,43.80274091,22.87350642,0,PJ-BO-BT-BU-BP-CA-EL-CH-AC-BH-RI,1.945,10159,0,0,0,668,0.066105888,1,1,9.90E-05,0,2,0.000197922,0,1037,0.102622464,1,2593,0.256605641,1,0,0,0,1,9.90E-05,0,357,0.035329045,1,1,9.90E-05,0,0,0,0,1,9.90E-05,0,1096,0.108461158,1,492,0.048688768,1,42,0.004156358,1,0,0,0,1318,0.13043048,1,2471,0.24453241,1,20,0.001979218,1,0,0,0,1,9.90E-05,0,2,0.000197922,1,1,9.90E-05,0,1,9.90E-05,0,0,0,0
232,1,A,6,2,65.36810524,7.00597086,14.05025757,41.30745236,BY-BU-DP-BL-CA-EL-CH-BH-CG-CC-DF,1.921,10114,2,0.000198393,0,2,0.000198393,0,0,0,0,1,9.92E-05,0,0,0,0,3,0.00029759,0,1,9.92E-05,0,2160,0.214264458,1,980,0.097212578,1,69,0.006844559,1,75,0.007439738,1,0,0,0,1,9.92E-05,0,281,0.027874219,1,97,0.009622061,1,0,0,0,2915,0.289157822,1,2,0.000198393,0,7,0.000694376,1,783,0.077670866,1,0,0,0,0,0,0,656,0.065072909,1,1,9.92E-05,0,2045,0.202856859,1
233,1,B,6,2,57.98416131,0.40778562,8.78142207,43.1232779,PJ-BV-BF-BO-BY-DP-BL-BA-FP-CG-DL-DF,2.138,10804,1,9.56E-05,0,760,0.072629969,1,327,0.03125,1,2235,0.21358945,1,1351,0.129109327,1,4,0.000382263,0,1,9.56E-05,0,769,0.073490061,1,1,9.56E-05,0,83,0.007931957,1,293,0.028000765,1,2427,0.231938073,1,1,9.56E-05,0,0,0,0,0,0,0,16,0.001529052,1,1,9.56E-05,0,3,0.000286697,0,0,0,0,1149,0.109805046,1,0,0,0,0,0,0,0,0,0,394,0.037652905,1,648,0.061926606,1
234,1,C,6,2,58.54659574,6.03101669,12.21482451,44.17055764,PJ-BV-BY-BA-EL-FP-CH-BH-ER-DL-DF,1.841,8689,1,0.000115393,0,507,0.0585045,1,469,0.054119548,1,3,0.00034618,0,1,0.000115393,0,1,0.000115393,0,2,0.000230787,0,740,0.085391184,1,0,0,0,0,0,0,0,0,0,2444,0.282021694,1,1,0.000115393,0,0,0,0,84,0.009693053,1,55,0.006346642,1,991,0.11435495,1,2,0.000230787,0,8,0.000923148,1,0,0,0,2160,0.249249942,1,0,0,0,0,0,0,645,0.074428802,1,551,0.063581814,1
235,1,D,6,2,54.8125915,0.90125891,7.51454908,41.5216474,PC-BV-BY-DP-BA-CH-BH-CG-CC-DL-DF,2.308,7878,902,0.114641586,1,0,0,0,770,0.097864769,1,0,0,0,1,0.000127097,0,2,0.000254194,0,1,0.000127097,0,1255,0.159506863,1,0,0,0,60,0.007625826,1,0,0,0,1397,0.177554652,1,1,0.000127097,0,0,0,0,0,0,0,0,0,0,651,0.082740214,1,2,0.000254194,0,9,0.001143874,1,1351,0.171708185,1,3,0.000381291,0,1,0.000127097,0,675,0.085790544,1,208,0.026436197,1,578,0.073462125,1
236,1,E,6,2,52.70277391,0.40277264,14.54448179,45.51134708,PJ-BF-BY-BU-DP-BL-FP-CH-BH-DL-DF,1.539,7267,1,0.000137988,0,595,0.082102939,1,0,0,0,2392,0.330067614,1,3,0.000413964,0,3,0.000413964,0,1,0.000137988,0,1234,0.170277356,1,512,0.070649924,1,79,0.010901063,1,248,0.034221057,1,0,0,0,0,0,0,0,0,0,1,0.000137988,0,54,0.007451359,1,822,0.113426245,1,5,0.000689941,0,7,0.000965917,1,0,0,0,0,0,0,0,0,0,0,0,0,494,0.068166138,1,796,0.109838554,1
237,1,F,6,2,58.38525631,0.55253982,5.77647011,46.502851,PJ-BO-BU-DP-BL-BA-CA-FP-CH-BH-CG-DF,2.004,6989,0,0,0,678,0.09735784,1,0,0,0,0,0,0,1962,0.281734635,1,4,0.000574383,0,0,0,0,0,0,0,458,0.065766801,1,65,0.009333716,1,223,0.032021827,1,1939,0.278431936,1,0,0,0,83,0.011918438,1,1,0.000143596,0,26,0.003733487,1,349,0.050114877,1,1,0.000143596,0,8,0.001148765,1,829,0.119040781,1,0,0,0,0,0,0,0,0,0,0,0,0,338,0.048535325,1
238,1,G,6,2,59.9911001,0.26312534,7.44485578,49.188693,PJ-BV-BF-BU-DP-BL-BA-EL-RI-DL-DF,1.821,8235,0,0,0,590,0.071741245,1,311,0.037816148,1,1924,0.233949416,1,1,0.000121595,0,1,0.000121595,0,0,0,0,0,0,0,266,0.032344358,1,74,0.008998054,1,287,0.03489786,1,3678,0.447227626,1,1,0.000121595,0,0,0,0,85,0.010335603,1,0,0,0,1,0.000121595,0,4,0.000486381,0,0,0,0,0,0,0,0,0,0,2,0.000243191,1,2,0.000243191,0,338,0.041099222,1,659,0.080131323,1
239,1,H,6,2,79.42608803,0.43764044,0,52.97025998,BF-BU-BL-BA-EL-FP-CH-BH-CG-RI-DL,2.463,8411,1,0.000119204,0,1,0.000119204,0,0,0,0,3834,0.457027059,1,1,0.000119204,0,0,0,0,1,0.000119204,0,1,0.000119204,0,147,0.017522947,1,0,0,0,554,0.06603886,1,1214,0.144713315,1,2,0.000238407,0,0,0,0,100,0.011920372,1,25,0.002980093,1,260,0.030992967,1,3,0.000357611,0,10,0.001192037,1,1567,0.186792228,1,1,0.000119204,0,2,0.000238407,1,0,0,0,665,0.079270473,1,0,0,0
240,1,A,7,2,80.2903113,0.75793112,8.79253116,51.10842636,BV-BU-DP-BA-CA-EL-FP-CH-CG-RI-DL-DF,1.942,12205,1,8.20E-05,0,0,0,0,481,0.039458573,1,1,8.20E-05,0,2,0.000164069,0,2,0.000164069,0,0,0,0,0,0,0,583,0.047826087,1,61,0.005004102,1,0,0,0,2860,0.23461854,1,0,0,0,932,0.076456112,1,46,0.003773585,1,29,0.002378999,1,815,0.06685808,1,3,0.000246103,0,0,0,0,741,0.060787531,1,2,0.000164069,0,4,0.000328138,1,0,0,0,4728,0.387858901,1,899,0.073748975,1
241,1,B,7,2,67.36980085,0.35413969,15.09321285,42.7394634,PC-BF-DP-BL-BA-CA-EL-FP-BH-CG-RI-DF,1.742,11556,3829,0.331859941,1,0,0,0,0,0,0,3551,0.307765644,1,3,0.00026001,0,3,0.00026001,0,0,0,0,0,0,0,0,0,0,73,0.00632692,1,112,0.009707055,1,1468,0.127231756,1,0,0,0,656,0.056855608,1,17,0.001473392,1,18,0.001560062,1,2,0.00017334,0,2,0.00017334,0,11,0.000953371,1,950,0.082336627,1,0,0,0,3,0.00026001,1,1,8.67E-05,0,0,0,0,839,0.072716242,1
242,1,C,7,2,49.02335167,1.32270143,39.81615317,30.69527844,BV-BF-BO-BY-CA-EL-FP-CH-BH-RI-DF,2.746,11486,11,0.000963813,0,0,0,0,312,0.027337247,1,1489,0.130465259,1,1580,0.138438623,1,6,0.000525716,0,0,0,0,1285,0.112590905,1,4,0.000350478,0,0,0,0,0,0,0,2,0.000175239,0,1,8.76E-05,0,305,0.026723911,1,35,0.003066678,1,77,0.006746692,1,3908,0.342416543,1,0,0,0,13,0.001139052,1,1,8.76E-05,0,1,8.76E-05,0,6,0.000525716,1,1,8.76E-05,0,2,0.000175239,0,2374,0.208008411,1
243,1,D,7,2,52.21865638,6.49101924,20.04242071,38.88488858,PC-PJ-BV-BF-BC-BU-BA-EL-CH-BH-ER,1.736,10759,1342,0.125104876,1,357,0.033280507,1,266,0.024797241,1,1263,0.117740282,1,0,0,0,1,9.32E-05,0,2502,0.233243218,1,1,9.32E-05,0,360,0.033560175,1,1,9.32E-05,0,0,0,0,544,0.050713154,1,0,0,0,0,0,0,52,0.004847581,1,0,0,0,1572,0.146546099,1,2,0.000186445,0,6,0.000559336,1,0,0,0,2454,0.228768528,1,0,0,0,0,0,0,2,0.000186445,0,2,0.000186445,0
244,1,E,7,2,54.3177974,2.64241244,40.66682981,34.67413696,PC-BV-BF-BO-BC-DP-BL-EL-CH-BH-CG-RI,2.5,9947,2353,0.238883249,1,0,0,0,281,0.028527919,1,938,0.095228426,1,1457,0.147918782,1,3,0.000304569,0,2621,0.266091371,1,0,0,0,2,0.000203046,0,64,0.006497462,1,109,0.01106599,1,0,0,0,2,0.000203046,0,0,0,0,18,0.001827411,1,0,0,0,1241,0.125989848,1,5,0.000507614,0,9,0.000913706,1,734,0.074517766,1,0,0,0,12,0.001218274,1,0,0,0,0,0,0,1,0.000101523,0
245,1,F,7,2,49.55985138,8.6554526,37.98638292,22.73427238,PJ-BV-BO-BU-CA-EL-FP-CH-BH-CG-ER,2.114,9447,0,0,0,409,0.043510638,1,1996,0.212340426,1,0,0,0,1824,0.194042553,1,2,0.000212766,0,0,0,0,0,0,0,540,0.057446809,1,1,0.000106383,0,0,0,0,0,0,0,2,0.000212766,0,180,0.019148936,1,16,0.001702128,1,34,0.003617021,1,2669,0.28393617,1,7,0.000744681,0,17,0.001808511,1,655,0.069680851,1,1047,0.111382979,1,0,0,0,0,0,0,1,0.000106383,0,0,0,0
246,1,G,7,2,48.05853212,5.06213797,37.87896202,29.66637672,BV-BF-BY-BU-DP-BL-CA-EL-CH-BH-ER,1.867,8454,0,0,0,0,0,0,1054,0.12508901,1,2690,0.319249941,1,1,0.00011868,0,2,0.000237361,0,3,0.000356041,0,1844,0.218846428,1,277,0.032874436,1,61,0.007239497,1,107,0.012698789,1,0,0,0,0,0,0,228,0.027059103,1,35,0.00415381,1,0,0,0,1675,0.198789461,1,2,0.000237361,0,3,0.000356041,1,0,0,0,441,0.052338001,1,0,0,0,2,0.000237361,0,1,0.00011868,0,0,0,0
247,1,H,7,2,63.06119701,1.00354366,21.02951492,45.4602584,PC-PJ-BF-BO-BU-DP-BA-EL-CH-BH-CG,2.218,10192,2654,0.270402445,1,505,0.051451859,1,1,0.000101885,0,1930,0.196637799,1,1499,0.15272542,1,1,0.000101885,0,2,0.00020377,0,2,0.00020377,0,389,0.039633214,1,64,0.006520632,1,0,0,0,415,0.042282221,1,3,0.000305655,0,0,0,0,39,0.00397351,1,0,0,0,1068,0.108813041,1,1,0.000101885,0,12,0.001222618,1,1228,0.12511462,1,0,0,0,0,0,0,1,0.000101885,0,1,0.000101885,0,0,0,0
248,1,A,8,2,44.20841708,1.25746812,30.79652996,35.24420702,BV-BF-BO-BY-BU-DP-CA-EL-CH-RI-DF,2.286,9036,2,0.000223115,0,0,0,0,279,0.031124498,1,2306,0.257251227,1,915,0.102074967,1,10,0.001115573,0,0,0,0,1296,0.144578313,1,315,0.035140562,1,79,0.00881303,1,0,0,0,3,0.000334672,0,1,0.000111557,0,385,0.042949576,1,41,0.004573851,1,0,0,0,2032,0.226684516,1,4,0.000446229,0,0,0,0,0,0,0,1,0.000111557,0,2,0.000223115,1,0,0,0,1,0.000111557,0,1292,0.144132084,1
249,1,B,8,2,62.26605305,1.27026472,11.66885696,33.00194342,PC-BV-BF-BU-DP-BL-BA-CA-EL-FP-CH,1.979,10700,2560,0.240037506,1,0,0,0,851,0.079793718,1,2740,0.256915143,1,0,0,0,3,0.000281294,0,0,0,0,0,0,0,487,0.045663385,1,72,0.006751055,1,243,0.02278481,1,2408,0.225785279,1,1,9.38E-05,0,234,0.021940928,1,87,0.008157525,1,11,0.001031411,1,960,0.090014065,1,2,0.000187529,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.000187529,0,2,0.000187529,0,2,0.000187529,0
250,1,C,8,2,58.41787319,0.78474528,30.00041154,32.0257004,PJ-BV-BF-BC-BY-BU-DP-CA-CH-BH-CG,1.708,8913,0,0,0,259,0.029163383,1,166,0.018691589,1,1716,0.193221484,1,0,0,0,2,0.0002252,0,1773,0.19963968,1,722,0.081297151,1,947,0.106632136,1,48,0.005404797,1,0,0,0,2,0.0002252,0,0,0,0,1354,0.152460309,1,0,0,0,1,0.0001126,0,1673,0.188379687,1,2,0.0002252,0,6,0.0006756,1,210,0.023645986,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
251,1,D,8,2,64.35285523,2.46884241,32.0320061,31.22202588,PJ-BV-BO-BC-BU-DP-BL-EL-CH-CG-RI,1.776,9900,1,0.000102072,0,742,0.075737471,1,559,0.057058283,1,0,0,0,1388,0.141676023,1,4,0.000408288,0,2626,0.268041237,1,0,0,0,645,0.065836481,1,99,0.010105134,1,144,0.014698377,1,2,0.000204144,0,1,0.000102072,0,1,0.000102072,0,23,0.002347657,1,0,0,0,2841,0.289986731,1,1,0.000102072,0,0,0,0,707,0.072164948,1,0,0,0,12,0.001224865,1,1,0.000102072,0,0,0,0,0,0,0
252,1,E,8,2,67.3946522,0.45432885,6.57029478,61.6266512,BO-BT-DP-BA-BP-CA-EL-BH-CG-CC-DL,1.864,10039,0,0,0,0,0,0,0,0,0,3,0.000301417,0,1696,0.170400884,1,3084,0.309856325,1,4,0.000401889,0,0,0,0,1,0.000100472,0,46,0.004621722,1,0,0,0,1552,0.155932885,1,2012,0.202150105,1,63,0.00632975,1,51,0.005124083,1,0,0,0,1,0.000100472,0,5,0.000502361,0,5,0.000502361,1,922,0.092635386,1,1,0.000100472,0,0,0,0,309,0.031045916,1,197,0.019793027,1,0,0,0
253,1,F,8,2,72.03322904,1.09385948,0,67.5886589,PC-PJ-BO-BL-BA-BP-EL-FP-ER-DL-DF,2.315,8994,159,0.01780914,1,766,0.085797491,1,0,0,0,0,0,0,2400,0.268817204,1,5,0.000560036,0,1,0.000112007,0,0,0,0,0,0,0,0,0,0,182,0.020385305,1,1778,0.199148746,1,2445,0.273857527,1,0,0,0,168,0.018817204,1,7,0.00078405,1,1,0.000112007,0,4,0.000448029,0,0,0,0,0,0,0,385,0.04312276,1,0,0,0,0,0,0,288,0.032258065,1,339,0.03797043,1
254,1,G,8,2,70.45657835,0.72558155,5.25290057,66.61147616,PJ-BC-BY-DP-BA-BP-CA-EL-ER-CC-DL-DF,1.784,11583,0,0,0,674,0.058700575,1,0,0,0,2,0.000174186,0,0,0,0,1,8.71E-05,0,2675,0.23297335,1,987,0.085960634,1,0,0,0,56,0.004877199,1,0,0,0,2924,0.254659467,1,2858,0.248911339,1,59,0.005138478,1,108,0.009406027,1,0,0,0,0,0,0,0,0,0,0,0,0,1,8.71E-05,0,264,0.02299251,1,0,0,0,288,0.025082738,1,246,0.021424839,1,338,0.02943738,1
255,1,H,8,2,63.88102692,1.38004546,0,58.12641194,PC-BF-BO-BU-BA-BP-CA-FP-CG-CC-DL-DF,2.007,8581,156,0.018292683,1,0,0,0,0,0,0,2204,0.258442777,1,1375,0.161233583,1,10,0.001172608,0,1,0.000117261,0,2,0.000234522,0,187,0.021927767,1,1,0.000117261,0,0,0,0,582,0.068245779,1,1759,0.206261726,1,17,0.001993433,1,1,0.000117261,0,9,0.001055347,1,1,0.000117261,0,1,0.000117261,0,0,0,0,965,0.11315666,1,2,0.000234522,0,1,0.000117261,0,492,0.057692308,1,123,0.014423077,1,639,0.074929644,1
256,1,A,9,2,55.45825521,1.00948997,14.92504978,52.10325368,PJ-BO-BT-BL-BP-CA-FP-BH-CC-DL-DF,2.561,11071,0,0,0,609,0.055530227,1,0,0,0,0,0,0,1999,0.182274095,1,3488,0.318045044,1,3,0.000273548,0,0,0,0,0,0,0,0,0,0,414,0.037749612,1,0,0,0,3031,0.276374578,1,90,0.008206437,1,0,0,0,20,0.001823653,1,2,0.000182365,0,1,9.12E-05,0,9,0.000820644,1,0,0,0,0,0,0,0,0,0,457,0.041670466,1,357,0.032552202,1,487,0.044405945,1
257,1,B,9,2,72.46252474,0.44312302,3.78336284,49.49919024,BC-BU-DP-BA-BP-CA-FP-CG-RI-CC-DF,2.089,12637,1,7.95E-05,0,0,0,0,0,0,0,1,7.95E-05,0,0,0,0,1,7.95E-05,0,4460,0.354728386,1,1,7.95E-05,0,376,0.029905353,1,74,0.005885628,1,0,0,0,2552,0.202974628,1,2826,0.224767359,1,85,0.006760519,1,0,0,0,28,0.002226994,1,0,0,0,1,7.95E-05,0,0,0,0,1329,0.105702696,1,1,7.95E-05,0,2,0.000159071,1,475,0.037779368,1,1,7.95E-05,0,359,0.028553249,1
258,1,C,9,2,75.70741637,0.54749749,3.70322472,64.84171218,PJ-BF-DP-BL-BA-BP-CA-EL-BH-ER-DF,2.37,10265,0,0,0,859,0.084034436,1,2,0.000195656,0,3218,0.314811192,1,3,0.000293485,0,3,0.000293485,0,0,0,0,0,0,0,0,0,0,46,0.004500098,1,161,0.015750342,1,2583,0.252690276,1,2680,0.262179613,1,65,0.006358834,1,112,0.01095676,1,0,0,0,0,0,0,1,9.78E-05,0,10,0.000978282,1,0,0,0,237,0.023185287,1,0,0,0,0,0,0,0,0,0,242,0.023674428,1
259,1,D,9,2,76.27467221,0.32165511,3.95908244,67.30353792,BO-BU-BL-BA-BP-CA-EL-CH-RI-DL-DF,1.752,10537,1,9.57E-05,0,0,0,0,0,0,0,1,9.57E-05,0,2795,0.267387353,1,2,0.000191333,0,4,0.000382665,0,1,9.57E-05,0,737,0.070506075,1,1,9.57E-05,0,215,0.020568258,1,2366,0.226346503,1,2609,0.249593418,1,60,0.005739979,1,218,0.020855257,1,0,0,0,671,0.064192098,1,0,0,0,0,0,0,2,0.000191333,0,0,0,0,1,9.57E-05,1,1,9.57E-05,0,271,0.025925572,1,497,0.047546159,1
260,1,E,9,2,63.06485235,0.34641477,11.79922637,55.98217336,BC-BU-DP-BL-BP-CA-EL-FP-BH-DL-DF,1.502,12101,1,8.28E-05,0,2,0.000165604,0,1,8.28E-05,0,0,0,0,0,0,0,2,0.000165604,0,7849,0.649913058,1,0,0,0,398,0.032955204,1,91,0.007534984,1,258,0.021362921,1,0,0,0,2611,0.216196075,1,103,0.008528608,1,109,0.00902542,1,9,0.000745218,1,1,8.28E-05,0,3,0.000248406,0,6,0.000496812,1,0,0,0,0,0,0,0,0,0,1,8.28E-05,0,255,0.021114515,1,377,0.031216362,1
261,1,F,9,2,70.91359509,0.18795412,0,60.66613894,PJ-BC-BU-BL-BA-BP-CA-BH-CG-RI-DL,2.49,10842,3,0.000278061,0,685,0.063490592,1,1,9.27E-05,0,1,9.27E-05,0,2,0.000185374,0,6,0.000556122,0,3625,0.335990361,1,0,0,0,461,0.042728705,1,1,9.27E-05,0,225,0.020854574,1,2026,0.187783854,1,2205,0.204374826,1,46,0.004263602,1,0,0,0,0,0,0,6,0.000556122,0,2,0.000185374,0,17,0.001575679,1,1146,0.106219297,1,2,0.000185374,0,1,9.27E-05,1,1,9.27E-05,0,327,0.030308648,1,0,0,0
262,1,G,9,2,63.72890027,0.80909991,10.41125806,54.70873434,PC-BO-BT-BC-BA-BP-CA-CH-BH-CG-CC,1.616,11664,404,0.03537963,1,1,8.76E-05,0,2,0.000175147,0,1,8.76E-05,0,1325,0.116034679,1,2135,0.186969087,1,2656,0.232594798,1,0,0,0,0,0,0,0,0,0,0,0,0,1602,0.140292495,1,2007,0.175759699,1,53,0.004641387,1,0,0,0,0,0,0,275,0.024082669,1,1,8.76E-05,0,13,0.001138453,1,724,0.0634031,1,0,0,0,0,0,0,218,0.019090989,1,0,0,0,2,0.000175147,0
263,1,H,9,2,61.4314033,1.15669783,16.18760685,58.99695938,BF-BO-BT-BC-DP-BL-BP-CA-EL-ER-DF,1.65,11747,2,0.00017135,0,1,8.57E-05,0,0,0,0,1932,0.165524332,1,1102,0.094413982,1,2437,0.208790267,1,1780,0.152501714,1,1,8.57E-05,0,1,8.57E-05,0,47,0.004026731,1,270,0.023132282,1,6,0.000514051,0,2929,0.250942426,1,128,0.010966415,1,79,0.006768334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,435,0.037268677,1,0,0,0,1,8.57E-05,0,2,0.00017135,0,519,0.044465387,1
264,1,A,10,2,73.72485754,0.32256496,6.79659065,52.34093026,PC-PJ-BF-BO-BC-DP-BA-BP-EL-CH-DL,2.159,10863,383,0.035770991,1,459,0.042869151,1,1,9.34E-05,0,1677,0.156626506,1,1076,0.100495003,1,6,0.000560381,0,1859,0.173624731,1,0,0,0,0,0,0,43,0.004016064,1,0,0,0,1964,0.1834314,1,2331,0.217708041,1,0,0,0,112,0.010460446,1,0,0,0,534,0.049873914,1,0,0,0,1,9.34E-05,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0.023909592,1,2,0.000186794,0
265,1,B,10,2,65.764966,1.09164062,7.69350195,62.92257474,PC-BO-BT-BU-BA-BP-CA-EL-BH-ER-DF,2.59,11235,222,0.019908528,1,1,8.97E-05,0,1,8.97E-05,0,4,0.000358712,0,1929,0.17298897,1,3141,0.281678773,1,2,0.000179356,0,1,8.97E-05,0,307,0.027531163,1,1,8.97E-05,0,0,0,0,2414,0.216482827,1,2030,0.182046453,1,72,0.00645682,1,118,0.010582011,1,0,0,0,0,0,0,2,0.000179356,0,15,0.001345171,1,0,0,0,358,0.032104744,1,0,0,0,0,0,0,0,0,0,533,0.047798404,1
266,1,C,10,2,59.16357082,-0.04595951,16.99796854,54.56521694,PC-BF-BO-BT-BC-BU-BP-CH-CG-DL-DF,1.803,11066,334,0.030499498,1,2,0.000182632,0,0,0,0,1359,0.124098256,1,976,0.089124281,1,1762,0.160898548,1,2088,0.190667519,1,0,0,0,288,0.026298968,1,0,0,0,0,0,0,2,0.000182632,0,2069,0.188932518,1,0,0,0,1,9.13E-05,0,0,0,0,329,0.030042918,1,3,0.000273948,0,0,0,0,699,0.063829787,1,0,0,0,0,0,0,1,9.13E-05,0,607,0.055428728,1,431,0.039357136,1
267,1,D,10,2,70.88559287,0.78805596,8.27369225,64.02451868,BO-BC-BU-DP-BA-BP-EL-FP-CH-BH-DF,1.884,11264,0,0,0,2,0.00018018,0,0,0,0,2,0.00018018,0,1670,0.15045045,1,2,0.00018018,0,4189,0.377387387,1,0,0,0,472,0.042522523,1,50,0.004504505,1,0,0,0,1656,0.149189189,1,2134,0.192252252,1,0,0,0,117,0.010540541,1,9,0.000810811,1,459,0.041351351,1,1,9.01E-05,0,3,0.00027027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,0.03009009,1
